cuentaimputadaid,cuenta_padre,cuenta,cuentaanalisis,sucursal,centrocosto,debe,haber,deudor,acreedor,activo,pasivo,ingreso,gasto,tipocuentaid
40025873,4501 CORRECCION MONETARIA,4501-09 DEUDAS REAJUSTABLES,,,,0,0,0,0,0,0,0,0,4
40025874,4501 CORRECCION MONETARIA,4501-10 ACCIONES,,,,0,0,0,0,0,0,0,0,4
40025875,4501 CORRECCION MONETARIA,4501-11 GASTOS RECHAZADOS,,,,0,0,0,0,0,0,0,0,4
40025876,4501 CORRECCION MONETARIA,4501-12 OTROS ACTIVOS,,,,0,0,0,0,0,0,0,0,4
40026066,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,,,24511,1,24510,0,0,0,0,24510,4
40026122,4501 CORRECCION MONETARIA,4501-14 CM ACTIVO,,,,0,0,0,0,0,0,0,0,4
40026123,4501 CORRECCION MONETARIA,4501-15 CM PASIVO,,,,0,0,0,0,0,0,0,0,4
40026124,4501 CORRECCION MONETARIA,4501-16 CM PATRIMONIO,,,,0,0,0,0,0,0,0,0,4
40026271,4501 CORRECCION MONETARIA,4501-17 DIFERENCIA DE CAMBIO,,,,0,0,0,0,0,0,0,0,4
40025877,,47 IMPUESTO A LA RENTA,,,,0,0,0,0,0,0,0,0,4
40025878,4701 IMPUESTO AL LUJO,4701 IMPUESTO AL LUJO,,,,0,0,0,0,0,0,0,0,4
40025879,4701 IMPUESTO AL LUJO,4701-01 IMPTO PRIMERA CATEGORIA,,,,0,0,0,0,0,0,0,0,4
40026425,4701 IMPUESTO AL LUJO,4701-02 IMPUESTO ADICIONAL,,,,0,0,0,0,0,0,0,0,4
40026805,4701 IMPUESTO AL LUJO,4701-03 IMPUESTO AL LUJO,,,,0,0,0,0,0,0,0,0,4
40026961,4701 IMPUESTO AL LUJO,4701-04 IMPUESTO ESPECÍFICO DIESEL,,,,111139,0,111139,0,0,0,0,111139,4
40026962,4701 IMPUESTO AL LUJO,4701-05 IMPUESTO ESPECÍFICO GASOLINA,,,,126026,0,126026,0,0,0,0,126026,4
40026987,4701 IMPUESTO AL LUJO,4701-06 IMPUESTO TIMBRE Y ESTAMPILLA,,,,0,0,0,0,0,0,0,0,4
40027021,4701 IMPUESTO AL LUJO,4701-07 REAJUSTE art.72,,,,0,0,0,0,0,0,0,0,4
40027025,4701 IMPUESTO AL LUJO,4701-08 IMPTO ENAJENACION DE ACCIONES,,,,0,0,0,0,0,0,0,0,4
40027054,4701 IMPUESTO AL LUJO,4701-09 OTROS IMPUESTOS,,,,0,0,0,0,0,0,0,0,4
40025880,,5 RESULTADOS/GANANCIAS,,,,0,0,0,0,0,0,0,0,3
40025881,,51 INGRESOS DE EXPLOTACION,,,,0,0,0,0,0,0,0,0,3
40025882,5101 INGRESOS DE EXPLOTACION,5101 INGRESOS DE EXPLOTACION,,,,0,0,0,0,0,0,0,0,3
40025883,5101 INGRESOS DE EXPLOTACION,5101-01 VENTAS,,,,17559762,245590320,0,228030558,0,0,228030558,0,3
40025884,5101 INGRESOS DE EXPLOTACION,5101-02 INGRESOS FINANCIAMIENTO,,,,0,0,0,0,0,0,0,0,3
40025885,5101 INGRESOS DE EXPLOTACION,5101-03 VENTA LOCALES,,,,0,0,0,0,0,0,0,0,3
40025931,5101 INGRESOS DE EXPLOTACION,5101-04 VENTAS OBRA,,,,0,0,0,0,0,0,0,0,3
40025934,5101 INGRESOS DE EXPLOTACION,5101-05 PROVISION GUIAS,,,,0,0,0,0,0,0,0,0,3
40025935,5101 INGRESOS DE EXPLOTACION,5101-06 INGRESOS BMP PRODUCTOS CLIENTES,,,,0,0,0,0,0,0,0,0,3
40025936,5101 INGRESOS DE EXPLOTACION,5101-07 INGRESOS BMP PRODUCTOS COLABORADORES,,,,0,0,0,0,0,0,0,0,3
40025937,5101 INGRESOS DE EXPLOTACION,5101-08 INGRESOS SRC SERVICIOS,,,,0,0,0,0,0,0,0,0,3
40025951,5101 INGRESOS DE EXPLOTACION,5101-09 VENTA TANGLE T,,,,0,0,0,0,0,0,0,0,3
40026056,5101 INGRESOS DE EXPLOTACION,5101-10 SERVICIOS DE INSPECCIÓN TÉCNICA,,,,0,0,0,0,0,0,0,0,3
40026132,5101 INGRESOS DE EXPLOTACION,5101-11 ARRIENDOS PERCIBIDOS,,,,0,0,0,0,0,0,0,0,3
40026320,5101 INGRESOS DE EXPLOTACION,5101-12 VENTA ARRIENDO FRANQUICIADO,,,,0,0,0,0,0,0,0,0,3
40026321,5101 INGRESOS DE EXPLOTACION,5101-13 VENTA LIBROS ESPAÑA,,,,0,0,0,0,0,0,0,0,3
40026322,5101 INGRESOS DE EXPLOTACION,5101-14 VENTA LIBROS OBELISCO,,,,0,0,0,0,0,0,0,0,3
40026323,5101 INGRESOS DE EXPLOTACION,5101-15 VENTA LIBROS SIRIOS,,,,0,0,0,0,0,0,0,0,3
40026324,5101 INGRESOS DE EXPLOTACION,5101-16 VENTA LIBROS KAIROS,,,,0,0,0,0,0,0,0,0,3
40026325,5101 INGRESOS DE EXPLOTACION,5101-17 VENTA LIBROS ALMUZARA,,,,0,0,0,0,0,0,0,0,3
40026326,5101 INGRESOS DE EXPLOTACION,5101-18 VENTA LIBROS SALAMANDRA,,,,0,0,0,0,0,0,0,0,3
40026327,5101 INGRESOS DE EXPLOTACION,5101-19 VENTA LIBROS NAVONA,,,,0,0,0,0,0,0,0,0,3
40026328,5101 INGRESOS DE EXPLOTACION,5101-20 VENTA LIBROS ARGENTINA,,,,0,0,0,0,0,0,0,0,3
40026364,5101 INGRESOS DE EXPLOTACION,5101-21 INGRESOS DEVENGADOS,,,,0,0,0,0,0,0,0,0,3
40026427,5101 INGRESOS DE EXPLOTACION,5101-22 APORTES SOCIOS FUNDACION,,,,0,0,0,0,0,0,0,0,3
40026447,5101 INGRESOS DE EXPLOTACION,5101-23 VENTAS AMABOOK,,,,0,0,0,0,0,0,0,0,3
40026464,5101 INGRESOS DE EXPLOTACION,5101-24 VENTAS LECHE,,,,0,0,0,0,0,0,0,0,3
40026465,5101 INGRESOS DE EXPLOTACION,5101-25 VENTAS ANIMALES,,,,0,0,0,0,0,0,0,0,3
40026466,5101 INGRESOS DE EXPLOTACION,5101-26 ARRIENDO MAQUINARIAS,,,,0,0,0,0,0,0,0,0,3
40026482,5101 INGRESOS DE EXPLOTACION,5101-27 VENTAS ARIDOS,,,,0,0,0,0,0,0,0,0,3
40026502,5101 INGRESOS DE EXPLOTACION,5101-28 VENTAS POR CONTRATO,,,,0,0,0,0,0,0,0,0,3
40026514,5101 INGRESOS DE EXPLOTACION,5101-29 OTROS INGRESOS,,,,0,0,0,0,0,0,0,0,3
40026631,5101 INGRESOS DE EXPLOTACION,5101-30 OTROS INGRESOS MERCADERÍAS,,,,0,0,0,0,0,0,0,0,3
40026726,5101 INGRESOS DE EXPLOTACION,5101-31 INGRESOS POR GASTO COMUN,,,,0,0,0,0,0,0,0,0,3
40026727,5101 INGRESOS DE EXPLOTACION,5101-32 INTERES COBRADO POR MORA GASTO COMUN,,,,0,0,0,0,0,0,0,0,3
40026728,5101 INGRESOS DE EXPLOTACION,5101-33 INGRESO DEV PERMISO SINDICATO,,,,0,0,0,0,0,0,0,0,3
40026780,5101 INGRESOS DE EXPLOTACION,5101-34 PROVISION DE INGRESOS,,,,0,0,0,0,0,0,0,0,3
40026793,5101 INGRESOS DE EXPLOTACION,5101-35 INGRESOS ROYALTY FEE,,,,0,0,0,0,0,0,0,0,3
40026794,5101 INGRESOS DE EXPLOTACION,5101-36 INGRESOS MKT FEE,,,,0,0,0,0,0,0,0,0,3
40026795,5101 INGRESOS DE EXPLOTACION,5101-37 VENTAS ACAI,,,,0,0,0,0,0,0,0,0,3
40026796,5101 INGRESOS DE EXPLOTACION,5101-38 VENTAS MAQUINAS,,,,0,0,0,0,0,0,0,0,3
40026797,5101 INGRESOS DE EXPLOTACION,5101-39 INGRESOS FRANCHISE FEE,,,,0,0,0,0,0,0,0,0,3
40026798,5101 INGRESOS DE EXPLOTACION,5101-40 VENTAS DESECHABLES,,,,0,0,0,0,0,0,0,0,3
40026818,5101 INGRESOS DE EXPLOTACION,5101-41 VENTAS POR SERVICIOS,,,,0,0,0,0,0,0,0,0,3
40026852,5101 INGRESOS DE EXPLOTACION,5101-42 INGRESOS POR VENTA  DE PRODUCTO E,,,,0,0,0,0,0,0,0,0,3
40026853,5101 INGRESOS DE EXPLOTACION,5101-43 INGRESOS POR VENTA DE PRODUCTO TR,,,,0,0,0,0,0,0,0,0,3
40026854,5101 INGRESOS DE EXPLOTACION,5101-44 INGRESOS POR VENTA DE PRODUCTO PI,,,,0,0,0,0,0,0,0,0,3
40026855,5101 INGRESOS DE EXPLOTACION,5101-45 INGRESOS POR VENTA DE PRODUCTO  C,,,,0,0,0,0,0,0,0,0,3
40026867,5101 INGRESOS DE EXPLOTACION,5101-46 INGRESO POR VENTAS,,,,0,0,0,0,0,0,0,0,3
40026889,5101 INGRESOS DE EXPLOTACION,5101-47 VENTAS ACAÍ FRANQUICIADO,,,,0,0,0,0,0,0,0,0,3
40026890,5101 INGRESOS DE EXPLOTACION,5101-48 VENTAS MAQUINAS FRANQUICIADO,,,,0,0,0,0,0,0,0,0,3
40026891,5101 INGRESOS DE EXPLOTACION,5101-49 VENTAS DESECHABLE FRANQUICIADO,,,,0,0,0,0,0,0,0,0,3
40026896,5101 INGRESOS DE EXPLOTACION,5101-50 VENTAS MERCH FRANQUICIADO,,,,0,0,0,0,0,0,0,0,3
40026899,5101 INGRESOS DE EXPLOTACION,5101-51 VENTA TOPPINGS FRANQUICIADO,,,,0,0,0,0,0,0,0,0,3
40026900,5101 INGRESOS DE EXPLOTACION,5101-52 INGRESOS ASESORIAS FRANQUICIADOS,,,,0,0,0,0,0,0,0,0,3
40026901,5101 INGRESOS DE EXPLOTACION,5101-53 INGRESO MANTENCIÓN MAQUINAS Y ROLLOS,,,,0,0,0,0,0,0,0,0,3
40026902,5101 INGRESOS DE EXPLOTACION,5101-54 VENTA UNIFORMES FRANQUICIADOS,,,,0,0,0,0,0,0,0,0,3
40026903,5101 INGRESOS DE EXPLOTACION,5101-55 INGRESO TRASLADO FRANQUICIADO,,,,0,0,0,0,0,0,0,0,3
40026905,5101 INGRESOS DE EXPLOTACION,5101-56 INGRESOS MKT FRANQUICIADOS,,,,0,0,0,0,0,0,0,0,3
40026911,5101 INGRESOS DE EXPLOTACION,5101-57 VENTAS POR EVENTOS,,,,0,0,0,0,0,0,0,0,3
40026924,5101 INGRESOS DE EXPLOTACION,5101-58 VENTA  DE PRODUCTO ENTERO,,,,0,0,0,0,0,0,0,0,3
40026925,5101 INGRESOS DE EXPLOTACION,5101-59 VENTA DE PRODUCTO TROZADO,,,,0,0,0,0,0,0,0,0,3
40026926,5101 INGRESOS DE EXPLOTACION,5101-60 VENTA DE PRODUCTO PICADO,,,,0,0,0,0,0,0,0,0,3
40026927,5101 INGRESOS DE EXPLOTACION,5101-61 VENTA DE PRODUCTO CUBO,,,,0,0,0,0,0,0,0,0,3
40026934,5101 INGRESOS DE EXPLOTACION,5101-62 INGRESO POR VENTAS FRANQUICIADO,,,,0,0,0,0,0,0,0,0,3
40026953,5101 INGRESOS DE EXPLOTACION,5101-63 VENTA SEMILLAS,,,,0,0,0,0,0,0,0,0,3
40026960,5101 INGRESOS DE EXPLOTACION,5101-64 UTILIDAD VENTA AF,,,,0,0,0,0,0,0,0,0,3
40025886,,52 INGRESOS NO OPERACIONALES,,,,0,0,0,0,0,0,0,0,3
40025887,5201 INGRESOS NO OPERACIONALES,5201 INGRESOS NO OPERACIONALES,,,,0,0,0,0,0,0,0,0,3
40025888,5201 INGRESOS NO OPERACIONALES,5201-01 FLUCTUACION DE CAMBIOS,,,,0,0,0,0,0,0,0,0,3
40025889,5201 INGRESOS NO OPERACIONALES,5201-02 DIVIDENDOS PERCIBIDOS,,,,0,0,0,0,0,0,0,0,3
40025890,5201 INGRESOS NO OPERACIONALES,5201-03 OTROS INGRESOS,,,,0,0,0,0,0,0,0,0,3
40025891,5201 INGRESOS NO OPERACIONALES,5201-04 INTERESES GANADOS,,,,0,0,0,0,0,0,0,0,3
40025892,5201 INGRESOS NO OPERACIONALES,5201-05 VENTAS ACTIVO FIJO,,,,0,0,0,0,0,0,0,0,3
40026373,5201 INGRESOS NO OPERACIONALES,5201-06 VENTAS CONVENCIONALES,,,,0,0,0,0,0,0,0,0,3
40025893,5201 INGRESOS NO OPERACIONALES,5201-07 INDEMNIZ. SEGUROS,,,,0,0,0,0,0,0,0,0,3
40026203,5201 INGRESOS NO OPERACIONALES,5201-08 UTILIDAD/PERDIDA EERR,,,,0,0,0,0,0,0,0,0,3
40026208,5201 INGRESOS NO OPERACIONALES,5201-09 INGRESO POR INVERSION,,,,0,0,0,0,0,0,0,0,3
40026269,5201 INGRESOS NO OPERACIONALES,5201-10 RETIROS PERCIBIDOS,,,,0,0,0,0,0,0,0,0,3
40026366,5201 INGRESOS NO OPERACIONALES,5201-11 INTERES POR MORA,,,,0,0,0,0,0,0,0,0,3
40026392,5201 INGRESOS NO OPERACIONALES,5201-12 INGRESO VENTA DE ACCIONES,,,,0,0,0,0,0,0,0,0,3
40026497,5201 INGRESOS NO OPERACIONALES,5201-13 INGRESO SUBSIDIO AL EMPLEO,,,,0,0,0,0,0,0,0,0,3
40026519,5201 INGRESOS NO OPERACIONALES,5201-14 DIVIDENDOS POR ACCIONES,,,,0,0,0,0,0,0,0,0,3
40026534,5201 INGRESOS NO OPERACIONALES,5201-15 INGRESOS POR COMISIONES,,,,0,0,0,0,0,0,0,0,3
40026535,5201 INGRESOS NO OPERACIONALES,5201-16 INGRESOS POR OPERACION,,,,0,0,0,0,0,0,0,0,3
40026627,5201 INGRESOS NO OPERACIONALES,5201-18 VENTAS POR SERVICIOS,,,,0,0,0,0,0,0,0,0,3
40027048,5201 INGRESOS NO OPERACIONALES,5201-19 BONIFICACIÓN DE ZONAS EXTREMAS,,,,0,0,0,0,0,0,0,0,3
40025894,5202 REAJUSTE DEV PPM,5202 REAJUSTE DEV PPM,,,,0,0,0,0,0,0,0,0,3
40025895,5202 REAJUSTE DEV PPM,5202-01 REAJUSTE DEV PPM,,,,0,0,0,0,0,0,0,0,3
40025896,5203 REAJUSTE CRED.FISCAL,5203 REAJUSTE CRED.FISCAL,,,,0,0,0,0,0,0,0,0,3
40025897,5203 REAJUSTE CRED.FISCAL,5203-01 REAJUSTE CRED. FISCAL,,,,0,0,0,0,0,0,0,0,3
40026602,5203 REAJUSTE CRED.FISCAL,5203-02 REAJUSTE CRED EMPRESA CONSTRUCTORA,,,,0,0,0,0,0,0,0,0,3
40025898,,55 CORRECION MONETARIA,,,,0,0,0,0,0,0,0,0,3
40025899,5501 CORRECCION MONETARIA,5501 CORRECCION MONETARIA,,,,0,0,0,0,0,0,0,0,3
40025900,5501 CORRECCION MONETARIA,5501-01 REAJUSTE C PROPIO INICIAL,,,,0,0,0,0,0,0,0,0,3
40025901,5501 CORRECCION MONETARIA,5501-02 REAJUSTE AUMENTOS CAPITAL,,,,0,0,0,0,0,0,0,0,3
40025902,5501 CORRECCION MONETARIA,5501-03 REAJUSTE DISMINUC CAPITAL,,,,0,0,0,0,0,0,0,0,3
40025903,5501 CORRECCION MONETARIA,5501-04 REAJUSTE IMPTO PROVISIONAL,,,,0,0,0,0,0,0,0,0,3
40025904,5501 CORRECCION MONETARIA,5501-05 CM ACTIVO FIJO,,,,0,0,0,0,0,0,0,0,3
40025905,5501 CORRECCION MONETARIA,5501-06 REAJUSTE EXISTENCIAS,,,,0,0,0,0,0,0,0,0,3
40025906,5501 CORRECCION MONETARIA,5501-07 REAJUSTE DEUDAS M/EXTRANJERA,,,,0,0,0,0,0,0,0,0,3
40025907,5501 CORRECCION MONETARIA,5501-08 REAJUSTE GASTOS DIFERIDOS,,,,0,0,0,0,0,0,0,0,3
40025908,5501 CORRECCION MONETARIA,5501-09 REAJUSTE DEUDAS REAJUSTABLES,,,,0,0,0,0,0,0,0,0,3
40025909,5501 CORRECCION MONETARIA,5501-10 REAJUSTE ACCIONES,,,,0,0,0,0,0,0,0,0,3
40025910,5501 CORRECCION MONETARIA,5501-11 REAJUSTE GASTOS RECHAZADOS,,,,0,0,0,0,0,0,0,0,3
40025911,5501 CORRECCION MONETARIA,5501-12 REAJUSTE OTROS ACTIVOS,,,,0,0,0,0,0,0,0,0,3
40026494,5501 CORRECCION MONETARIA,5501-13 REAJUSTES CUOTAS COLUN,,,,0,0,0,0,0,0,0,0,3
40026763,5501 CORRECCION MONETARIA,5501-14 REAJUSTES,,,,0,0,0,0,0,0,0,0,3
40026968,5501 CORRECCION MONETARIA,5501-15 CM PPM,,,,0,0,0,0,0,0,0,0,3
40026969,5501 CORRECCION MONETARIA,5501-16 CM RETIROS,,,,0,0,0,0,0,0,0,0,3
